,0,1,2,3,4,5,6,7,8,9,10
2577,Isabel,Santos,32,734037.51,Debito,2019-09-30 16:19:00,112742,Isabel Santos,1993-05-16 15:31:00,5,1993-04-16 15:31:00
2578,Isabel,Sales,20,926214.45,Debito,2010-02-24 16:10:00,14496,Isabel Sales,1961-05-28 13:07:00,1,1961-04-28 13:07:00
2579,Isabel,Santos,24,402301.39,Credito,2016-06-17 13:57:00,721856,Isabel Santos,1971-10-27 09:28:00,6,1971-09-27 09:28:00
2580,Isabel,Rodrigues,87,265458.95,Credito,2020-04-20 15:22:00,600762,Isabel Rodrigues,1953-04-17 10:09:00,2,1953-03-17 10:09:00
2581,Isabel,Rodrigues,87,850334.31,Credito,2021-10-16 11:33:00,751701,Isabel Rodrigues,1954-06-15 10:46:00,1,1954-05-15 10:46:00
2582,Isabel,Novaes,24,875984.47,Debito,2017-05-23 13:36:00,662873,Isabel Novaes,2020-08-26 11:11:00,3,2020-07-26 11:11:00
2583,Isabel,Novaes,63,193062.45,Credito,2005-05-18 14:30:00,5270,Isabel Novaes,1968-06-08 10:57:00,3,1968-05-08 10:57:00
2584,Isabel,Cavalcanti,76,432156.96,Credito,2021-08-13 12:02:00,238153,Isabel Cavalcanti,2004-09-07 12:35:00,6,2004-08-07 12:35:00
2585,Isabella,Porto,31,520974.14,Debito,2013-07-10 14:17:00,847596,Isabella Porto,1981-04-30 09:07:00,4,1981-03-30 09:07:00
2586,Isabella,Silveira,85,737897.54,Debito,2016-02-19 15:30:00,192309,Isabella Silveira,2000-04-12 13:44:00,1,2000-03-12 13:44:00
2587,Isabella,Cardoso,90,914317.81,Credito,2022-05-09 14:21:00,615701,Isabella Cardoso,1972-11-17 16:47:00,9,1972-10-17 16:47:00
2588,Isabella,Lima,53,924503.45,Debito,2010-11-09 09:24:00,826463,Isabella Lima,2016-04-19 10:40:00,1,2016-03-19 10:40:00
2589,Isabella,Silva,92,553027.18,Debito,2020-05-22 10:36:00,490095,Isabella Silva,1975-10-17 10:01:00,5,1975-09-17 10:01:00
2590,Isabella,Alves,20,548772.37,Debito,2012-08-10 11:08:00,646022,Isabella Alves,2013-12-09 11:14:00,2,2013-11-09 11:14:00
2591,Isabella,Santos,61,421176.38,Credito,2008-08-21 12:44:00,673679,Isabella Santos,1969-06-27 14:39:00,9,1969-05-27 14:39:00
2592,Isabella,Novaes,89,616885.96,Credito,2011-07-09 09:30:00,220786,Isabella Novaes,1997-08-24 09:58:00,2,1997-07-24 09:58:00
2593,Isabella,Cardoso,90,455542.20,Debito,2016-11-10 12:05:00,913831,Isabella Cardoso,2010-08-17 15:49:00,3,2010-07-17 15:49:00
2594,Isabella,Moreira,32,659651.48,Debito,2008-11-20 14:04:00,577748,Isabella Moreira,1965-10-08 09:47:00,3,1965-09-08 09:47:00
2595,Isabella,Almeida,20,114633.74,Debito,2009-03-06 13:19:00,727406,Isabella Almeida,1950-11-23 15:03:00,7,1950-10-23 15:03:00
2596,Isabella,Ramos,60,916589.05,Debito,2021-10-21 09:46:00,781246,Isabella Ramos,2013-12-23 16:39:00,8,2013-11-23 16:39:00
2597,Isabella,Araújo,83,735033.53,Credito,2014-10-27 14:11:00,308314,Isabella Araújo,1953-04-18 10:55:00,5,1953-03-18 10:55:00
2598,Isabella,Rosa,18,211961.37,Debito,2006-07-09 09:51:00,990224,Isabella Rosa,2001-12-02 11:51:00,1,2001-11-02 11:51:00
2599,Isabella,Araújo,83,713984.17,Debito,2017-03-01 12:09:00,878484,Isabella Araújo,1976-12-29 16:19:00,9,1976-11-29 16:19:00
2600,Isabella,Moura,28,408368.49,Credito,2011-01-22 09:53:00,820497,Isabella Moura,1984-03-13 15:38:00,1,1984-02-13 15:38:00
2601,Isabella,Rosa,18,99139.98,Credito,2012-02-01 15:58:00,451745,Isabella Rosa,1974-04-17 10:25:00,9,1974-03-17 10:25:00
2602,Isabella,Porto,31,495775.31,Credito,2010-07-17 09:05:00,646271,Isabella Porto,2011-03-01 10:33:00,2,2011-02-01 10:33:00
2603,Isabella,Santos,61,571573.29,Debito,2014-10-12 10:22:00,212664,Isabella Santos,1992-12-20 16:20:00,9,1992-11-20 16:20:00
2604,Isabella,Luz,24,619603.36,Credito,2015-07-27 15:52:00,466307,Isabella Luz,1993-11-19 09:03:00,7,1993-10-19 09:03:00
2605,Isabella,Pereira,66,873080.42,Debito,2021-01-29 13:26:00,962468,Isabella Pereira,1985-06-27 10:00:00,7,1985-05-27 10:00:00
2606,Isabella,Pereira,66,584304.21,Debito,2010-05-21 10:21:00,163851,Isabella Pereira,1957-05-18 15:31:00,9,1957-04-18 15:31:00
2607,Isabella,Alves,20,998977.51,Credito,2012-01-18 14:52:00,649451,Isabella Alves,2020-02-25 11:23:00,2,2020-01-25 11:23:00
2608,Isabella,Lima,67,801704.03,Credito,2010-05-05 09:27:00,863870,Isabella Lima,1966-08-28 10:52:00,9,1966-07-28 10:52:00
2609,Isabella,Luz,24,662367.24,Debito,2005-10-13 14:06:00,128825,Isabella Luz,1962-01-03 13:41:00,1,1961-12-03 13:41:00
2610,Isabella,Almeida,20,82347.03,Debito,2010-11-25 13:51:00,310151,Isabella Almeida,1991-06-14 12:11:00,6,1991-05-14 12:11:00
2611,Isabella,Duarte,49,418479.40,Debito,2010-12-23 10:55:00,517206,Isabella Duarte,1984-07-03 16:22:00,3,1984-06-03 16:22:00
2612,Isabella,Moura,28,708326.46,Debito,2017-12-27 13:41:00,1552,Isabella Moura,1983-03-28 16:19:00,1,1983-02-28 16:19:00
2613,Isabella,Fogaça,33,339470.67,Credito,2010-05-08 11:40:00,267871,Isabella Fogaça,1973-07-05 10:50:00,3,1973-06-05 10:50:00
2614,Isabella,Mota,48,256884.62,Debito,2019-05-17 11:39:00,68966,Isabella Mota,1961-09-26 11:13:00,6,1961-08-26 11:13:00
2615,Isabella,Nogueira,47,26937.68,Credito,2020-07-10 11:54:00,394348,Isabella Nogueira,1996-04-11 11:55:00,4,1996-03-11 11:55:00
2616,Isabella,Duarte,49,661267.38,Debito,2013-08-10 13:52:00,795320,Isabella Duarte,1975-06-30 12:51:00,6,1975-05-30 12:51:00
2617,Isabelly,Nogueira,61,601451.05,Debito,2010-09-09 16:24:00,33579,Isabelly Nogueira,2016-04-02 13:47:00,6,2016-03-02 13:47:00
2618,Isabelly,Gonçalves,58,315980.84,Debito,2006-08-28 12:07:00,483513,Isabelly Gonçalves,2012-08-11 09:32:00,2,2012-07-11 09:32:00
2619,Isabelly,Gonçalves,58,71280.67,Debito,2021-05-14 16:50:00,26840,Isabelly Gonçalves,1968-05-23 10:22:00,3,1968-04-23 10:22:00
2620,Isabelly,Rocha,41,564136.19,Debito,2010-03-07 11:21:00,718869,Isabelly Rocha,1973-11-04 16:27:00,5,1973-10-04 16:27:00
2621,Isabelly,Rocha,41,950004.99,Credito,2019-10-25 15:12:00,748572,Isabelly Rocha,2020-05-23 16:52:00,6,2020-04-23 16:52:00
2622,Isabelly,Almeida,51,215761.64,Debito,2005-02-09 10:40:00,123326,Isabelly Almeida,1963-10-11 12:52:00,3,1963-09-11 12:52:00
2623,Isabelly,Almeida,51,313997.15,Debito,2006-07-27 10:37:00,234358,Isabelly Almeida,1956-10-02 10:39:00,9,1956-09-02 10:39:00
2624,Isabelly,Campos,89,517441.48,Debito,2006-07-11 16:29:00,980920,Isabelly Campos,2002-03-11 15:03:00,3,2002-02-11 15:03:00
2625,Isabelly,Moreira,99,967065.70,Debito,2021-07-24 14:41:00,652076,Isabelly Moreira,1953-11-02 16:06:00,2,1953-10-02 16:06:00
2626,Isabelly,Lopes,63,863821.60,Credito,2012-12-10 15:02:00,769435,Isabelly Lopes,1968-05-21 16:46:00,9,1968-04-21 16:46:00
2627,Isabelly,Moreira,99,722359.61,Credito,2008-11-10 09:57:00,111684,Isabelly Moreira,2015-04-19 11:16:00,6,2015-03-19 11:16:00
2628,Isabelly,Dias,67,228672.53,Credito,2018-03-30 11:23:00,310539,Isabelly Dias,2002-09-15 11:43:00,5,2002-08-15 11:43:00
2629,Isabelly,Costa,36,267815.92,Debito,2005-03-29 12:39:00,609958,Isabelly Costa,2019-07-23 10:34:00,8,2019-06-23 10:34:00
2630,Isabelly,Silva,44,56678.76,Credito,2008-09-05 09:05:00,265709,Isabelly Silva,1952-09-08 09:16:00,5,1952-08-08 09:16:00
2631,Isabelly,Silva,44,2170.23,Credito,2016-10-20 16:18:00,486417,Isabelly Silva,1953-10-24 14:17:00,1,1953-09-24 14:17:00
2632,Isabelly,Nogueira,61,664062.95,Debito,2016-08-11 11:56:00,51306,Isabelly Nogueira,1979-01-12 16:12:00,1,1978-12-12 16:12:00
2633,Isabelly,Jesus,87,477611.82,Credito,2010-05-14 13:53:00,94102,Isabelly Jesus,2020-08-15 09:33:00,3,2020-07-15 09:33:00
2634,Isabelly,Conceição,87,679634.55,Credito,2008-06-01 13:48:00,63328,Isabelly Conceição,1970-09-30 12:19:00,1,1970-08-30 12:19:00
2635,Isabelly,Sales,66,563035.04,Credito,2014-04-03 16:15:00,335581,Isabelly Sales,1994-11-25 11:18:00,6,1994-10-25 11:18:00
2636,Isabelly,Correia,86,232626.93,Debito,2007-06-01 13:39:00,336741,Isabelly Correia,1953-07-09 13:30:00,4,1953-06-09 13:30:00
2637,Isabelly,Correia,86,880600.25,Credito,2008-01-06 14:40:00,489860,Isabelly Correia,1991-08-01 10:50:00,4,1991-07-01 10:50:00
2638,Isabelly,Peixoto,68,797210.86,Credito,2022-04-02 11:04:00,218046,Isabelly Peixoto,1951-03-01 15:22:00,8,1951-02-01 15:22:00
2639,Isabelly,Peixoto,68,921814.75,Debito,2021-05-25 13:15:00,526736,Isabelly Peixoto,1968-03-05 09:12:00,8,1968-02-05 09:12:00
2640,Isabelly,Moreira,61,930161.17,Debito,2011-04-06 10:51:00,328969,Isabelly Moreira,1950-07-23 12:39:00,1,1950-06-23 12:39:00
2641,Isabelly,Moreira,61,694216.02,Debito,2008-01-23 15:10:00,787011,Isabelly Moreira,2006-07-04 10:35:00,5,2006-06-04 10:35:00
2642,Isabelly,Freitas,38,167785.72,Debito,2012-10-19 13:09:00,720181,Isabelly Freitas,2017-05-06 11:52:00,3,2017-04-06 11:52:00
2643,Isabelly,Freitas,38,201894.63,Debito,2021-06-21 10:39:00,930572,Isabelly Freitas,2001-11-06 16:31:00,4,2001-10-06 16:31:00
2644,Isabelly,Freitas,45,277754.52,Credito,2011-05-14 12:14:00,421407,Isabelly Freitas,2009-12-22 09:21:00,1,2009-11-22 09:21:00
2645,Isabelly,Freitas,45,177182.72,Debito,2020-08-24 13:34:00,127947,Isabelly Freitas,1970-02-10 12:52:00,4,1970-01-10 12:52:00
2646,Isabelly,Fernandes,95,744717.01,Credito,2020-01-28 11:15:00,375689,Isabelly Fernandes,1985-07-12 13:42:00,5,1985-06-12 13:42:00
2647,Isabelly,Costela,81,526834.51,Credito,2015-02-17 10:27:00,192004,Isabelly Costela,2013-12-22 16:17:00,3,2013-11-22 16:17:00
2648,Isabelly,Costela,81,550201.73,Credito,2008-09-25 11:21:00,567502,Isabelly Costela,2000-08-11 13:52:00,8,2000-07-11 13:52:00
2649,Isabelly,Paz,29,677548.47,Debito,2008-11-19 14:56:00,757275,Isabelly Paz,2003-11-27 11:56:00,3,2003-10-27 11:56:00
2650,Isabelly,Silveira,55,366793.65,Credito,2013-07-26 16:41:00,613631,Isabelly Silveira,1964-03-02 11:18:00,6,1964-02-02 11:18:00
2651,Isabelly,Gomes,80,944898.48,Credito,2012-11-24 09:15:00,326084,Isabelly Gomes,2013-07-22 11:13:00,2,2013-06-22 11:13:00
2652,Isadora,Araújo,81,951816.27,Debito,2013-01-21 14:56:00,330691,Isadora Araújo,2002-05-03 13:28:00,7,2002-04-03 13:28:00
2653,Isadora,Costa,49,88065.46,Debito,2005-03-09 16:59:00,846328,Isadora Costa,2003-04-13 13:32:00,7,2003-03-13 13:32:00
2654,Isadora,Rezende,55,524474.14,Debito,2015-09-29 09:09:00,63095,Isadora Rezende,1995-06-12 10:58:00,5,1995-05-12 10:58:00
2655,Isadora,Martins,90,144638.27,Credito,2006-06-20 12:45:00,263983,Isadora Martins,2012-06-29 14:07:00,5,2012-05-29 14:07:00
2656,Isadora,Mota,40,83120.59,Debito,2008-06-22 13:15:00,482394,Isadora Mota,1993-10-19 10:36:00,5,1993-09-19 10:36:00
2657,Isadora,Gomes,47,622103.50,Debito,2015-08-16 13:32:00,175858,Isadora Gomes,1999-08-30 09:55:00,3,1999-07-30 09:55:00
2658,Isadora,Martins,70,439737.22,Debito,2005-04-25 11:05:00,506404,Isadora Martins,1986-11-23 10:34:00,7,1986-10-23 10:34:00
2659,Isadora,Martins,70,92917.77,Debito,2008-07-30 09:44:00,99843,Isadora Martins,1966-12-13 14:27:00,5,1966-11-13 14:27:00
2660,Isadora,Novaes,45,11452.47,Credito,2016-11-29 11:12:00,376655,Isadora Novaes,1991-01-20 11:02:00,2,1990-12-20 11:02:00
2661,Isadora,Correia,79,205602.71,Credito,2022-06-13 14:58:00,258702,Isadora Correia,1974-04-18 16:57:00,7,1974-03-18 16:57:00
2662,Isadora,Araújo,41,799744.80,Debito,2019-05-26 11:14:00,925048,Isadora Araújo,2016-06-05 13:49:00,7,2016-05-05 13:49:00
2663,Isadora,Mota,40,415737.17,Debito,2013-02-05 16:43:00,747997,Isadora Mota,1986-04-23 13:49:00,6,1986-03-23 13:49:00
2664,Isadora,Cardoso,22,38042.53,Credito,2011-10-15 09:42:00,710801,Isadora Cardoso,1984-04-20 10:20:00,4,1984-03-20 10:20:00
2665,Isadora,Cardoso,22,117270.02,Debito,2014-10-23 11:27:00,810130,Isadora Cardoso,2009-01-17 14:33:00,8,2008-12-17 14:33:00
2666,Isadora,Cardoso,75,647005.80,Debito,2009-03-25 11:47:00,543250,Isadora Cardoso,2019-06-06 13:42:00,2,2019-05-06 13:42:00
2667,Isadora,Rezende,55,73791.07,Debito,2012-02-21 16:48:00,799740,Isadora Rezende,2015-04-13 16:02:00,9,2015-03-13 16:02:00
2668,Isadora,Correia,48,718810.44,Credito,2013-04-13 09:44:00,244285,Isadora Correia,1955-12-08 12:53:00,7,1955-11-08 12:53:00
2669,Isadora,Correia,48,644315.33,Credito,2022-06-18 13:02:00,931716,Isadora Correia,1970-10-28 11:22:00,7,1970-09-28 11:22:00
2670,Isadora,Cardoso,75,94870.06,Credito,2020-10-02 10:54:00,811750,Isadora Cardoso,2013-12-02 11:25:00,4,2013-11-02 11:25:00
2671,Isadora,Nogueira,51,413383.75,Debito,2018-08-19 09:26:00,901327,Isadora Nogueira,1987-11-30 14:26:00,2,1987-10-30 14:26:00
2672,Isadora,Duarte,55,989000.57,Credito,2017-05-01 09:35:00,741372,Isadora Duarte,1992-04-24 14:02:00,6,1992-03-24 14:02:00
2673,Isadora,Gomes,47,718001.61,Credito,2010-01-20 12:13:00,485288,Isadora Gomes,1973-07-28 15:13:00,5,1973-06-28 15:13:00
2674,Isadora,Araújo,81,190892.25,Debito,2021-02-26 14:04:00,242763,Isadora Araújo,2002-06-08 11:09:00,3,2002-05-08 11:09:00
2675,Isadora,Novaes,45,874112.40,Credito,2013-10-01 10:07:00,277919,Isadora Novaes,1998-09-25 15:48:00,9,1998-08-25 15:48:00
2676,Isadora,Costela,15,337862.28,Credito,2009-03-21 13:09:00,852163,Isadora Costela,2004-07-28 13:02:00,8,2004-06-28 13:02:00
2677,Isadora,Sales,76,37603.67,Credito,2017-12-15 12:28:00,695287,Isadora Sales,1986-03-19 14:35:00,7,1986-02-19 14:35:00
2678,Isadora,Sales,76,868760.94,Credito,2008-01-25 14:29:00,397712,Isadora Sales,2014-08-30 12:20:00,1,2014-07-30 12:20:00
2679,Isadora,Moraes,22,765338.21,Debito,2021-07-30 11:19:00,725192,Isadora Moraes,1969-08-10 09:38:00,4,1969-07-10 09:38:00
2680,Isis,Azevedo,94,267840.09,Debito,2010-02-05 12:28:00,877869,Isis Azevedo,1982-09-30 09:56:00,1,1982-08-30 09:56:00
2681,Isis,Porto,41,720606.17,Debito,2022-05-25 15:53:00,49407,Isis Porto,2012-03-28 09:31:00,2,2012-02-28 09:31:00
2682,Isis,Porto,41,867181.08,Credito,2007-02-01 14:51:00,868280,Isis Porto,1952-10-08 16:13:00,6,1952-09-08 16:13:00
2683,Isis,Jesus,33,9658.96,Debito,2022-12-10 09:37:00,563075,Isis Jesus,2009-03-15 15:50:00,8,2009-02-15 15:50:00
2684,Isis,Freitas,71,541814.29,Debito,2007-07-26 13:55:00,316550,Isis Freitas,1969-05-14 09:57:00,3,1969-04-14 09:57:00
2685,Isis,Jesus,33,289214.60,Debito,2021-08-30 11:55:00,9584,Isis Jesus,1986-05-07 11:02:00,6,1986-04-07 11:02:00
2686,Isis,Lima,18,536656.86,Credito,2007-01-27 15:09:00,917464,Isis Lima,1977-01-09 15:01:00,7,1976-12-09 15:01:00
2687,Isis,Viana,95,477004.26,Credito,2019-10-11 13:25:00,222664,Isis Viana,1969-10-20 12:11:00,4,1969-09-20 12:11:00
2688,Isis,Lima,18,738202.77,Debito,2021-10-04 10:41:00,153660,Isis Lima,1996-12-24 12:37:00,8,1996-11-24 12:37:00
2689,Isis,Mendes,86,955839.12,Debito,2007-11-17 12:43:00,598849,Isis Mendes,1983-05-09 12:12:00,5,1983-04-09 12:12:00
2690,Isis,Mendes,86,583763.85,Credito,2017-01-18 12:06:00,186505,Isis Mendes,1992-12-26 11:15:00,1,1992-11-26 11:15:00
2691,Isis,Azevedo,94,399078.84,Credito,2005-11-07 13:45:00,614215,Isis Azevedo,2016-04-13 12:26:00,3,2016-03-13 12:26:00
2692,Isis,Costa,99,991637.91,Debito,2010-11-26 14:52:00,483570,Isis Costa,1981-02-23 11:26:00,4,1981-01-23 11:26:00
2693,Isis,Duarte,76,684898.62,Credito,2010-06-05 11:44:00,373420,Isis Duarte,2019-03-13 11:15:00,1,2019-02-13 11:15:00
2694,Isis,Duarte,76,163825.05,Credito,2014-09-24 12:28:00,358799,Isis Duarte,1953-04-11 12:31:00,9,1953-03-11 12:31:00
2695,Isis,Gonçalves,57,373845.79,Credito,2010-10-18 10:03:00,436390,Isis Gonçalves,1951-07-17 14:02:00,8,1951-06-17 14:02:00
2696,Isis,Gonçalves,57,200749.38,Debito,2022-07-21 16:19:00,58695,Isis Gonçalves,2016-02-18 12:31:00,5,2016-01-18 12:31:00
2697,Isis,Silveira,47,744814.43,Credito,2019-03-10 14:03:00,574375,Isis Silveira,1951-02-28 09:38:00,5,1951-01-30 09:38:00
2698,Isis,Alves,42,445241.09,Debito,2010-08-27 14:28:00,770488,Isis Alves,1966-08-15 10:48:00,9,1966-07-15 10:48:00
2699,Isis,Rocha,92,861851.86,Debito,2017-01-26 14:07:00,178402,Isis Rocha,1961-01-01 10:27:00,9,1960-12-01 10:27:00
2700,Isis,Rodrigues,40,117282.51,Credito,2006-01-12 10:23:00,896433,Isis Rodrigues,1965-03-10 11:10:00,1,1965-02-10 11:10:00
2701,Isis,Moreira,60,198243.70,Debito,2018-10-11 09:15:00,482113,Isis Moreira,1973-09-02 11:05:00,7,1973-08-02 11:05:00
2702,Isis,Cardoso,75,669691.83,Debito,2014-04-02 15:49:00,275882,Isis Cardoso,1976-11-05 15:58:00,2,1976-10-05 15:58:00
2703,Isis,Moreira,60,294512.30,Credito,2006-07-06 12:29:00,319136,Isis Moreira,2009-05-12 14:02:00,1,2009-04-12 14:02:00
2704,Isis,Viana,95,748209.65,Credito,2021-02-10 12:25:00,93331,Isis Viana,1976-03-01 15:55:00,6,1976-02-01 15:55:00
2705,Isis,Viana,78,794999.02,Debito,2018-06-14 14:07:00,882275,Isis Viana,1970-05-08 09:56:00,8,1970-04-08 09:56:00
2706,Isis,Cardoso,75,830667.57,Credito,2011-12-28 16:04:00,377827,Isis Cardoso,1980-11-10 09:55:00,1,1980-10-10 09:55:00
2707,Isis,Cardoso,31,741417.30,Credito,2008-05-24 10:48:00,571094,Isis Cardoso,2006-02-10 10:43:00,6,2006-01-10 10:43:00
2708,Isis,Novaes,29,760201.37,Debito,2017-04-11 15:17:00,853124,Isis Novaes,1986-02-24 11:08:00,2,1986-01-24 11:08:00
2709,Isis,Azevedo,45,402857.87,Credito,2012-06-08 10:43:00,587249,Isis Azevedo,1995-12-08 15:18:00,9,1995-11-08 15:18:00
2710,Isis,Azevedo,45,395694.10,Debito,2005-10-14 16:47:00,621494,Isis Azevedo,1970-11-06 10:02:00,6,1970-10-06 10:02:00
2711,Isis,Ramos,68,439416.98,Debito,2019-02-09 12:26:00,873539,Isis Ramos,2012-12-28 11:23:00,8,2012-11-28 11:23:00
2712,Isis,Cunha,92,595368.93,Debito,2005-06-21 16:24:00,244842,Isis Cunha,1986-03-26 15:56:00,7,1986-02-26 15:56:00
2713,Isis,Cavalcanti,36,514324.51,Debito,2007-04-01 11:08:00,945851,Isis Cavalcanti,1996-09-25 09:26:00,2,1996-08-25 09:26:00
2714,Isis,Conceição,56,517201.50,Credito,2013-06-09 09:41:00,117984,Isis Conceição,1958-12-01 09:56:00,9,1958-11-01 09:56:00
2715,Joana,Santos,35,193855.26,Credito,2018-04-22 09:03:00,517400,Joana Santos,1954-07-11 10:57:00,2,1954-06-11 10:57:00
2716,Joana,Barros,82,557222.76,Debito,2016-08-16 09:42:00,120039,Joana Barros,2002-02-28 16:25:00,9,2002-01-30 16:25:00
2717,Joana,Correia,89,980970.87,Credito,2018-11-24 15:39:00,422411,Joana Correia,2021-05-04 16:45:00,2,2021-04-04 16:45:00
2718,Joana,Vieira,48,688614.28,Credito,2010-01-04 15:38:00,590009,Joana Vieira,1951-05-08 16:33:00,2,1951-04-08 16:33:00
2719,Joana,Gomes,83,737171.47,Credito,2012-01-27 10:02:00,441641,Joana Gomes,1968-07-14 11:47:00,7,1968-06-14 11:47:00
2720,Joana,Pinto,31,939093.78,Credito,2011-06-04 12:29:00,212056,Joana Pinto,1988-07-15 15:51:00,6,1988-06-15 15:51:00
2721,Joana,Fogaça,95,207732.94,Debito,2008-07-20 10:40:00,361026,Joana Fogaça,1987-02-05 12:10:00,4,1987-01-05 12:10:00
2722,Joana,Silveira,17,154794.01,Debito,2022-04-23 09:55:00,128218,Joana Silveira,1994-03-19 13:29:00,5,1994-02-19 13:29:00
2723,Joana,Barbosa,84,340659.01,Debito,2019-01-05 09:44:00,202131,Joana Barbosa,2016-07-10 11:39:00,2,2016-06-10 11:39:00
2724,Joana,Moura,92,152670.64,Debito,2014-05-19 13:03:00,456083,Joana Moura,2001-09-22 16:50:00,9,2001-08-22 16:50:00
2725,Joana,Luz,79,100932.71,Credito,2021-04-14 13:40:00,822452,Joana Luz,2018-06-28 11:19:00,6,2018-05-28 11:19:00
2726,Joana,Moraes,69,768204.03,Credito,2020-05-10 14:38:00,161543,Joana Moraes,2005-10-13 09:23:00,5,2005-09-13 09:23:00
2727,Joana,Silveira,17,564570.53,Debito,2019-08-19 15:20:00,339818,Joana Silveira,1982-02-28 13:29:00,5,1982-01-28 13:29:00
2728,Joana,Mota,82,676950.01,Credito,2009-05-15 15:31:00,952006,Joana Mota,1971-10-11 15:24:00,3,1971-09-11 15:24:00
2729,Joana,Ferreira,20,652186.74,Debito,2013-08-05 14:06:00,475075,Joana Ferreira,1965-03-14 13:45:00,6,1965-02-14 13:45:00
2730,Joana,Paz,96,53.04,Debito,2017-04-25 15:55:00,581823,Joana Paz,2020-07-02 14:26:00,9,2020-06-02 14:26:00
2731,Joana,Luz,79,464904.86,Credito,2014-10-24 12:52:00,664345,Joana Luz,2009-11-28 09:07:00,8,2009-10-28 09:07:00
2732,Joana,Ferreira,20,675233.80,Credito,2006-11-29 13:23:00,295149,Joana Ferreira,1977-07-26 14:54:00,3,1977-06-26 14:54:00
2733,Joana,Barros,82,189732.99,Credito,2013-07-05 11:59:00,500298,Joana Barros,2016-01-24 09:40:00,8,2015-12-24 09:40:00
2734,Joana,Dias,39,989513.17,Credito,2009-09-29 09:53:00,426213,Joana Dias,2004-03-16 09:02:00,9,2004-02-16 09:02:00
2735,Joana,Dias,39,860079.17,Credito,2016-10-21 09:35:00,525307,Joana Dias,2011-09-27 16:36:00,2,2011-08-27 16:36:00
2736,Joana,Pinto,31,520869.69,Credito,2008-02-12 14:40:00,444788,Joana Pinto,2016-02-17 12:41:00,3,2016-01-17 12:41:00
2737,João,Viana,79,492038.32,Credito,2020-04-22 12:37:00,279815,João Viana,1971-05-21 12:12:00,5,1971-04-21 12:12:00
2738,João,Aragão,78,902361.30,Credito,2008-02-17 11:32:00,271810,João Aragão,2006-08-22 12:01:00,5,2006-07-22 12:01:00
2739,João,Castro,63,79819.12,Credito,2019-08-24 14:58:00,34712,João Castro,1976-03-05 11:31:00,7,1976-02-05 11:31:00
2740,João,Gonçalves,27,145035.45,Credito,2016-12-12 16:09:00,476866,João Gonçalves,1973-09-04 15:29:00,1,1973-08-04 15:29:00
2741,João,Gonçalves,27,554798.41,Debito,2016-01-16 10:46:00,793312,João Gonçalves,1964-08-14 09:13:00,6,1964-07-14 09:13:00
2742,João,Rocha,96,666682.17,Credito,2021-04-12 16:40:00,760963,João Rocha,1987-04-10 15:05:00,6,1987-03-10 15:05:00
2743,João,Neves,60,963057.45,Credito,2011-07-03 16:36:00,359652,João Neves,1971-03-04 12:12:00,5,1971-02-04 12:12:00
2744,João,Alves,76,290941.45,Credito,2022-02-13 09:42:00,706424,João Alves,1962-08-12 12:27:00,4,1962-07-12 12:27:00
2745,João,Farias,34,494581.72,Credito,2012-10-03 11:42:00,503821,João Farias,1997-04-27 13:38:00,4,1997-03-27 13:38:00
2746,João,Jesus,48,406554.06,Debito,2022-10-04 15:52:00,496810,João Jesus,2013-05-06 12:38:00,6,2013-04-06 12:38:00
2747,João,Jesus,48,984333.39,Debito,2013-09-04 12:31:00,703101,João Jesus,2012-01-09 09:59:00,9,2011-12-09 09:59:00
2748,João,Freitas,97,405068.09,Credito,2018-09-06 10:49:00,738615,João Freitas,2008-10-20 12:47:00,7,2008-09-20 12:47:00
2749,João,Freitas,97,832646.04,Credito,2014-06-01 09:40:00,846042,João Freitas,2008-08-20 16:17:00,7,2008-07-20 16:17:00
2750,João,Ferreira,73,189693.10,Credito,2022-12-21 09:36:00,9003,João Ferreira,1963-06-06 12:51:00,4,1963-05-06 12:51:00
2751,João,Barros,49,712439.33,Credito,2006-08-27 15:54:00,76473,João Barros,2003-02-11 11:27:00,6,2003-01-11 11:27:00
2752,João,Conceição,65,737407.13,Credito,2015-09-26 12:04:00,559268,João Conceição,1967-01-09 11:22:00,9,1966-12-09 11:22:00
2753,João,Costela,28,30807.40,Credito,2012-04-01 13:20:00,33693,João Costela,1968-12-06 16:43:00,5,1968-11-06 16:43:00
2754,João,Costela,28,254328.03,Credito,2022-07-09 16:45:00,352576,João Costela,1989-04-17 12:47:00,4,1989-03-17 12:47:00
2755,João,Gonçalves,42,228976.97,Credito,2022-10-06 13:05:00,48468,João Gonçalves,1961-04-12 11:42:00,8,1961-03-12 11:42:00
2756,João,Gonçalves,42,293715.07,Credito,2015-09-28 11:03:00,806147,João Gonçalves,1971-04-15 16:36:00,5,1971-03-15 16:36:00
2757,João,Almeida,81,96245.09,Debito,2014-03-28 13:43:00,615904,João Almeida,1974-05-13 14:00:00,4,1974-04-13 14:00:00
2758,João,Dias,56,644484.00,Credito,2010-04-02 15:47:00,135539,João Dias,1957-06-26 16:17:00,3,1957-05-26 16:17:00
2759,João,Dias,56,540045.59,Debito,2016-01-08 13:32:00,272614,João Dias,1957-12-29 11:06:00,2,1957-11-29 11:06:00
2760,João,Rocha,52,96220.46,Credito,2010-07-25 12:02:00,371614,João Rocha,1984-10-05 11:45:00,8,1984-09-05 11:45:00
